,label
30182,4
51729,1
19296,4
179103,0
217778,4
210441,2
354194,1
97889,1
356836,0
151978,2
81005,1
137579,3
264996,1
258545,1
110415,4
409265,3
73470,4
289437,3
205780,2
53605,5
161396,1
140901,1
259124,2
215229,0
120214,1
283444,2
99907,1
305686,4
58653,4
362512,1
190407,1
80703,3
84931,2
316154,3
109139,1
101605,3
407913,0
17553,0
397385,1
357515,1
300985,1
210346,1
170284,1
352330,2
45133,0
229019,4
273288,0
70363,1
174006,0
127451,4
117450,4
101722,4
100188,0
356508,0
223351,1
315907,1
348425,1
319229,1
227003,0
220896,0
384579,1
385775,0
11836,1
111216,0
340825,4
230907,2
127381,1
309401,2
190918,0
155667,2
202731,1
122497,3
117427,0
128914,0
290883,1
408384,0
393663,4
187192,3
33107,0
149997,0
325445,1
239224,1
317953,0
264978,1
153138,5
268075,2
275319,2
226298,1
249371,3
279689,0
407335,4
95514,3
50355,3
11365,4
176145,1
275378,0
7775,0
18689,0
36316,1
387436,1
200337,1
76754,0
371861,4
166960,5
287960,1
278079,1
43671,0
82677,1
405588,0
333611,0
254649,3
175319,3
386397,0
367425,1
223993,1
98138,0
70155,0
48357,0
247090,3
210255,2
17587,4
245215,0
182896,1
393271,0
303190,0
361712,0
333706,1
204002,3
211488,0
143907,4
304352,0
252904,0
126004,0
148128,2
57962,3
43264,1
323854,2
293242,3
38691,5
319465,1
304830,0
345179,1
397153,0
345946,1
372331,1
229062,0
338120,0
279049,0
358581,0
232544,1
170723,3
380225,1
181971,1
319586,0
181198,0
313673,3
63644,0
214407,4
93335,1
210214,3
79317,1
318577,1
14246,1
254602,2
198768,3
287648,0
197055,0
183534,3
12402,4
97914,3
49436,3
350479,5
309128,5
288198,0
340240,3
253355,4
270542,3
3458,1
381407,0
153373,1
361590,1
177222,1
373078,4
35733,1
54623,1
85992,0
280693,5
347294,1
312152,3
262557,0
356725,0
414998,1
128616,3
234627,3
152680,1
21389,2
366367,1
39985,0
76604,1
164813,3
245250,1
16476,1
407170,1
288365,3
278993,0
209987,3
234478,1
413563,4
124681,0
21357,3
411492,1
211695,1
226073,4
217640,5
339746,2
123151,4
148039,1
286284,0
261680,1
374965,1
296807,5
192496,1
59986,1
141411,1
180952,1
187043,1
187463,1
264239,0
238334,1
74598,1
34499,3
350732,1
8994,2
392626,2
246145,1
236184,0
281905,1
113096,1
286651,4
212263,0
59979,0
403516,1
18856,1
206715,2
355537,1
292279,2
401585,0
57067,1
319499,0
155295,4
314943,1
216574,0
349323,1
86718,4
411267,3
321720,3
350129,3
49800,1
150770,3
105902,0
245528,4
190842,3
148224,0
325840,1
19607,1
366577,1
374260,0
347794,2
379904,0
180350,3
306641,4
55650,0
25885,2
385204,1
385197,2
26714,1
352588,0
312164,0
53434,0
105492,1
350038,3
85092,1
54691,3
259550,2
336352,0
174226,1
242577,0
326336,0
27939,0
339579,3
176339,2
71702,3
256006,1
849,4
289198,1
298810,0
120834,4
220977,1
54646,1
302534,0
96329,4
78103,1
66327,4
273677,0
359400,3
160441,1
59137,1
318457,0
191080,0
164532,3
224232,0
165905,3
56437,0
136699,0
167057,1
347899,1
197840,3
165823,4
362902,1
375244,0
107062,1
145073,0
316599,1
118285,3
358470,0
16395,1
407889,2
163006,2
326617,0
42049,0
301228,3
284242,1
255982,2
196904,3
236134,1
271711,2
154397,1
65196,3
188652,1
57045,5
93709,1
156225,0
412489,3
148096,0
389909,1
158695,0
339593,2
109759,2
108775,0
398419,2
1264,1
47279,2
228365,3
158526,1
319048,0
381881,1
25874,0
346443,0
82806,5
113830,3
77475,1
67111,2
106330,5
59518,0
363944,0
304118,2
300282,1
399542,1
43951,1
247087,4
189011,2
85826,0
301177,2
243900,1
319247,2
279116,0
17800,1
200892,1
205975,0
373179,3
63118,1
159165,4
255380,1
353017,4
40704,1
150435,0
147188,1
365108,1
149696,1
405280,3
278834,0
271187,2
256403,5
109038,0
38788,2
293479,1
40516,1
162730,0
281804,2
389192,0
174837,1
206063,1
78240,3
39490,1
77151,3
165308,1
375645,1
132309,0
87836,3
222865,3
387200,1
240736,0
273408,0
133461,3
95655,0
157011,1
407005,4
363885,1
99777,0
344046,2
408363,0
338231,3
161892,1
295080,1
190642,4
141529,1
9221,0
94580,1
347531,4
267539,1
145643,4
159956,1
87233,4
61416,4
76907,0
248062,0
52254,0
241474,0
110153,1
175191,1
237008,3
383994,0
51655,0
295213,4
198941,5
320494,1
214104,1
399771,1
397075,3
189509,3
149211,0
275509,1
415125,3
287839,1
262853,0
400687,2
47081,1
123240,1
2611,0
33522,0
325549,4
124660,1
197174,1
220263,3
92199,1
310860,4
7425,1
259309,3
188875,1
261091,1
271897,4
222488,1
226777,0
107785,2
17407,1
278727,1
91841,0
176434,1
407758,4
319045,2
30181,5
191825,0
31017,0
248417,0
70036,1
266996,2
335965,5
388407,2
335760,1
333453,1
93596,1
34889,2
200037,0
201653,0
146631,1
46896,1
57049,0
42130,3
293399,5
120010,3
123761,1
126929,3
395396,4
104602,0
145237,5
78533,0
211626,4
184050,0
118486,1
93296,0
245940,3
83866,1
331603,1
311114,3
26535,1
77574,1
33420,1
12014,1
55288,1
264641,1
51552,1
277747,1
73990,2
215759,0
158481,2
17330,1
28012,1
23514,0
250241,1
363369,0
115745,0
286087,4
346308,3
233079,3
59031,1
261595,5
173611,3
230280,1
297872,3
151220,0
322983,1
210952,3
320278,0
106123,2
84963,2
212595,0
169935,0
112125,1
405749,1
264496,1
334532,1
102027,1
122312,0
363089,2
134092,0
279765,2
216598,0
78113,3
69725,1
47890,4
280810,0
93408,3
94820,3
296141,0
155197,3
221892,1
77906,1
184442,0
289710,3
311208,1
89988,1
242261,0
134107,3
403828,0
406958,2
271479,1
166858,3
147205,4
58527,0
151459,4
368953,1
137041,1
202999,1
171780,2
248278,1
149856,1
382614,0
345938,0
75882,1
272229,1
150739,1
318518,1
316261,1
43356,1
146346,1
216031,4
184531,0
70714,1
360237,0
243604,1
38073,3
26980,2
100622,1
413343,4
129537,4
148491,3
231845,1
108256,3
294854,0
116514,0
319219,1
5468,3
316838,1
170961,1
283273,2
77289,0
219149,4
352541,1
383236,3
362801,2
414120,4
38145,1
317603,1
353506,0
361201,0
284231,3
35020,0
411739,5
128074,1
374229,0
112628,1
60519,1
274692,4
362542,3
146349,3
306296,3
321903,3
295455,0
183518,5
193561,3
95523,1
294945,4
244020,1
339739,3
100019,5
34730,1
264178,3
37688,1
63639,0
107849,1
224302,1
382817,1
386683,0
288996,0
385804,0
93420,3
125863,1
252939,1
281901,5
216219,1
190006,4
396857,1
114702,1
250436,3
277418,0
264980,2
146786,1
10792,1
126494,1
241060,4
399504,3
205465,1
192598,0
190001,3
412080,4
371441,0
98121,2
163444,1
180895,0
158389,3
51266,0
302190,0
319225,4
298569,1
335825,0
299136,4
384920,4
27358,1
243888,0
42586,1
307183,1
77478,3
386349,1
210304,1
86569,3
29476,2
120259,1
257102,1
297053,4
181873,0
60941,1
63761,3
46458,0
176566,4
150677,0
364010,4
185332,0
243044,1
388845,0
255708,0
90151,1
24771,1
168551,0
128709,0
239248,1
350319,3
411468,1
85312,4
150645,4
195660,1
408123,1
176872,3
407123,4
79632,3
244719,0
229301,4
172252,0
72178,0
197426,0
124691,0
274431,1
121842,0
104249,1
404895,4
264982,1
310373,4
239168,0
70262,1
102605,4
44897,4
212802,1
152050,1
111369,0
35691,2
245417,2
126022,0
128193,0
30795,3
234715,4
22338,2
107870,1
319911,0
112208,0
70118,0
45050,0
338769,1
22352,1
92748,0
337745,0
82255,0
223151,0
65096,4
285668,1
58581,0
110237,1
254486,4
332289,0
257966,1
252757,4
100212,2
406778,0
312287,4
284572,1
15696,1
317048,4
108351,1
320170,4
218160,4
4203,1
338867,1
198062,5
272158,0
276531,1
328239,1
354049,4
318656,2
391918,3
80756,2
155215,3
285708,3
139482,2
338714,0
226922,0
134550,0
128286,4
198395,2
94724,1
163528,1
179102,0
336527,2
39784,0
93782,1
123432,4
46558,1
294736,0
177073,0
93996,1
67816,5
256557,1
238287,0
263407,0
398735,4
224543,2
323270,1
415277,3
154669,0
86077,3
288117,0
284388,1
98130,0
246784,0
161108,0
128393,4
404012,4
292429,1
376491,0
100940,0
357888,0
279332,1
185671,3
392723,2
73970,2
258028,1
159107,3
107311,5
242387,0
306717,3
132750,0
295619,1
297571,2
184678,3
377469,0
106603,0
96324,3
313164,4
99818,3
84451,0
250755,0
69311,1
307877,0
162264,1
354411,4
356830,0
356200,1
82072,0
155049,1
157389,0
97088,0
162126,1
354598,1
272397,1
207155,1
381780,1
129668,1
262176,2
398328,0
51300,1
144119,2
69682,1
192876,5
233431,3
334321,2
414761,1
367618,1
93960,1
183813,1
195986,1
206548,0
364262,0
373494,0
390989,1
195617,1
247651,1
315417,1
364370,3
8226,3
281326,0
243076,0
393425,1
222146,2
155547,1
7308,0
6307,1
283624,4
153787,0
1828,3
82646,0
197381,0
56986,0
305262,0
401248,1
50396,1
329271,1
16931,0
271235,0
198021,4
240539,1
303208,0
20536,0
179314,0
394887,1
86809,3
290661,0
270574,0
147486,5
176806,0
39925,1
393407,1
81988,0
301124,1
405347,2
326094,0
277362,1
152991,1
84152,1
175139,4
359084,3
326289,2
275409,0
223117,4
270563,0
210898,1
299863,1
74848,3
16264,0
21863,0
31619,1
202673,1
313286,3
81148,5
115458,3
37416,0
282216,2
24070,1
212106,1
242418,1
307639,3
117755,1
78301,1
251238,3
165814,1
109056,0
24990,0
122359,3
265335,4
288442,3
208863,1
110778,2
43969,5
215041,1
402900,2
109571,4
175950,1
287117,1
415316,4
184306,3
298698,2
84537,5
95865,3
109177,0
101635,4
372427,0
277231,3
291000,3
113103,2
2567,0
179672,0
86370,3
253383,2
63152,1
237750,1
215549,0
302206,0
260609,0
159466,1
315083,1
413421,3
30979,1
241201,4
195855,5
330406,0
2657,0
179454,0
42273,1
267845,3
356992,1
351307,3
379179,0
388492,1
394527,1
259911,1
279654,0
346630,2
192818,1
166381,4
401081,1
400459,3
363323,4
59090,3
276341,1
191960,0
310960,4
193006,0
223336,0
348542,3
313051,1
17848,2
61672,0
257048,4
308498,0
178559,0
65620,2
122452,0
271672,0
287122,0
335822,0
416598,1
359170,1
214341,1
236089,1
170640,0
255626,2
106107,0
365303,0
142580,0
196213,1
242218,4
253110,1
181992,3
401022,0
32464,1
213569,1
167580,0
404025,0
100918,0
48292,0
216428,3
27914,1
5764,1
313159,3
4475,1
230698,0
261764,0
237419,1
60346,0
282328,0
126993,1
278530,1
61396,2
226973,4
23034,4
310698,1
108016,4
56211,0
276779,4
3128,0
24689,1
376677,1
51267,5
331543,2
122428,3
350573,0
180073,1
239429,1
387297,0
359609,1
416372,3
390694,0
365934,1
334060,1
91799,0
258864,0
356498,0
386274,0
216197,2
405568,0
233462,1
82610,0
59949,0
227623,1
67358,1
3168,1
126420,0
371749,1
59575,4
227284,1
324966,0
363540,1
109207,3
144871,0
26913,1
68367,0
237231,1
256656,0
275564,1
379768,5
10205,0
407240,0
229095,2
212677,0
324563,1
193991,3
58523,3
134189,2
70843,0
89193,3
163926,2
119626,5
331947,1
105837,2
353814,0
200563,1
16044,1
215809,0
134401,3
410532,0
296798,0
398100,0
184654,0
15151,2
45244,3
265263,1
155250,0
247424,1
255275,4
234951,0
403688,1
181799,1
88110,0
352515,1
204833,0
338866,1
236440,0
192956,3
129037,2
146239,0
263405,1
189559,4
8448,2
211697,4
346148,1
78203,1
315172,1
214557,0
308505,4
13384,0
333783,1
65696,1
231350,0
132796,3
340231,0
209753,3
202885,2
237913,0
256848,1
199066,1
138902,0
115741,0
209597,0
58668,3
70045,4
28298,0
53920,0
385810,1
7516,1
33662,0
318755,3
56684,0
202820,2
232000,3
88120,3
85614,0
30846,4
313230,0
13853,1
156197,1
142860,4
196640,1
331794,1
223292,4
197045,3
386317,1
33846,5
106644,2
85525,2
320755,0
3134,1
206967,0
292133,0
92539,4
272248,1
226386,1
238795,5
18050,4
213603,1
214844,0
201679,4
200181,0
228818,1
20504,4
334149,2
411416,1
22852,5
115050,3
380101,3
242499,0
250544,1
258572,1
85356,1
174872,1
47060,3
34973,1
168846,4
191021,1
357455,1
362684,2
131338,1
82032,2
347996,0
34753,1
236481,0
375507,3
318030,2
162573,0
147779,3
218715,1
276874,4
299005,0
297092,4
58870,3
67066,0
149253,0
162090,1
8105,1
328732,0
123404,1
332933,1
302052,0
201675,1
873,3
359228,4
36370,2
59861,2
227086,0
381866,5
120658,3
193820,4
394080,0
286314,0
347356,1
350611,0
203486,1
190520,3
46203,1
219443,2
35746,1
302906,3
270179,1
373156,2
178491,0
55698,0
401686,3
378198,4
213656,2
131371,1
82697,0
152212,1
294083,1
75080,1
13436,4
158627,1
298634,0
138892,1
90671,0
266542,0
392197,0
386289,2
352357,1
140850,1
416258,0
269662,2
112633,2
389983,5
105630,1
188148,0
298188,4
255905,3
223823,4
116813,2
96642,1
185097,0
223998,1
225702,3
170678,5
148602,2
89047,0
376209,1
246539,0
339020,3
322982,1
190466,3
175483,3
399700,4
375974,1
57169,3
106432,1
384841,3
227243,0
363655,4
97350,1
162093,3
254412,2
168807,0
355407,0
32941,3
223074,4
205889,1
230854,3
213015,1
354073,1
220303,4
166146,1
64231,1
5493,1
165700,3
176477,1
199698,1
392247,1
142051,4
54194,1
83503,2
266447,0
75873,0
339750,1
231677,1
280242,1
407338,1
313220,4
187557,1
48986,3
325730,3
316802,0
208805,0
100285,1
297062,1
360646,1
272156,0
7470,1
326496,1
118204,1
181391,0
290364,5
97250,0
190902,5
303438,0
118876,4
764,0
149370,4
151246,0
28852,0
159524,1
171907,1
247154,1
52173,0
392368,0
185379,2
246018,4
62471,2
267821,1
5308,0
151916,1
36180,3
346214,1
139144,0
78398,1
276051,3
147519,1
173687,5
333767,2
119041,5
364405,2
363868,0
214227,1
116980,0
32808,3
195612,4
366867,1
171582,0
152921,4
362069,5
72406,0
147162,4
303474,0
282948,5
368348,0
362793,0
301460,1
146699,1
210686,3
383483,4
383401,0
132996,1
1235,5
339342,1
322924,2
394329,1
96427,3
86754,0
276223,1
173931,2
193696,5
174191,1
261648,3
154401,1
398825,1
171412,1
155864,1
147668,1
82448,1
405657,1
177768,1
294793,1
114516,3
174269,3
333668,3
63630,1
250450,1
280395,1
58338,0
342319,2
414262,2
261316,0
74543,4
203211,0
405038,1
126270,1
269319,2
140445,4
64007,1
409534,1
234310,1
328173,1
19049,0
243144,0
275799,0
374874,4
45934,1
328019,0
373102,1
36036,3
71019,1
244791,4
169117,0
333770,4
72036,3
181183,1
368273,0
346499,1
360667,4
30639,2
350434,4
181371,3
331872,0
366760,1
305316,1
281557,0
168249,4
163723,1
250537,3
262727,0
364593,0
294571,4
142357,5
386723,3
20378,5
130085,0
373924,0
168534,4
379899,2
373730,1
331148,1
281841,2
335575,1
287556,2
196398,1
354040,1
328573,5
251790,0
222406,1
111433,5
150490,2
410450,1
308394,1
36028,2
20914,3
322989,1
29978,0
153684,1
298592,2
253953,4
116414,4
190665,1
361861,1
415387,1
266342,3
168122,0
56759,2
100327,1
114285,0
336209,1
204068,1
229604,0
244385,4
114854,1
250415,0
75836,1
365771,1
371778,0
197347,1
175517,4
147912,1
178935,0
198731,1
371726,0
253010,0
156086,1
407438,0
10523,1
70209,2
364119,0
262696,2
74953,2
154361,4
402343,0
76032,1
318431,1
198258,0
299114,1
159718,4
100981,0
93777,0
132517,1
287135,1
336730,4
352878,0
322577,1
6324,1
90123,0
174988,0
219753,1
397485,1
173241,3
367347,1
376846,2
178312,1
321917,5
12963,1
57975,5
290610,4
113499,1
151064,3
275840,0
90562,1
169247,1
286563,0
351101,0
143414,0
36961,1
108050,5
410672,0
104658,0
354434,1
214954,1
73190,3
148963,1
369927,1
202431,0
332400,0
121264,4
323982,3
85285,4
199210,1
33636,0
384743,1
145000,4
287805,1
139649,0
172922,0
227793,1
204452,2
332165,1
269956,2
91607,4
56014,0
344597,0
303600,0
180393,2
364885,0
755,2
230343,1
65566,0
114862,3
57182,0
411437,0
277837,1
1623,2
45594,0
330356,4
402373,4
278595,2
24368,3
67263,0
294536,0
118235,1
307408,2
87841,0
53841,1
356750,1
284700,1
282213,0
302155,3
411490,3
339103,0
162526,1
395580,3
274443,0
358724,2
237060,1
238750,4
272733,1
87804,1
398373,1
313863,0
392153,0
318991,3
232483,0
58885,0
323128,4
305991,1
311727,1
125638,2
153394,0
202544,0
312747,0
378358,0
367112,3
126885,1
316504,3
171843,4
230876,0
361484,1
51294,1
398750,1
47398,0
395554,1
383125,3
353476,1
379618,0
49525,2
51589,4
369543,3
129307,1
99151,3
345741,0
18378,1
253932,1
79981,1
298974,3
343827,0
43905,4
222660,0
190364,4
343429,3
379537,1
196835,0
244090,4
81923,1
92862,0
21746,0
69860,3
99123,1
229958,3
324914,0
22571,3
362606,4
291573,0
224523,1
126394,4
131720,0
228622,2
28612,1
208727,1
240168,4
128136,0
33979,0
164561,4
191124,0
272300,2
176050,3
171016,1
184506,3
364111,0
65321,2
318783,4
400873,1
73022,1
262478,4
232608,3
98730,4
276277,1
311878,1
67592,1
5947,5
153047,0
72596,1
53833,0
72582,2
155124,1
215283,0
218451,1
414886,0
353926,3
198967,1
181842,1
32316,4
252822,0
236156,0
144476,5
171170,0
189043,3
338160,5
138123,3
151814,4
33512,0
176846,1
352780,3
331582,3
393502,5
133206,1
95192,1
168342,0
34825,2
409683,0
243399,2
6158,4
20745,1
171827,0
76384,0
294088,1
164124,1
281186,3
3605,1
405818,1
219506,1
176609,4
190494,1
271311,1
98892,0
55514,2
376439,1
256733,5
250836,0
226216,3
340564,3
403763,1
167327,4
281792,1
286453,3
221436,1
29973,1
218944,3
97081,1
275908,5
29043,1
193276,0
87476,1
133664,1
277755,4
115114,1
304275,0
240574,1
139540,0
387017,0
124607,1
96770,3
301194,1
404753,3
359372,1
239300,1
283659,1
168942,1
139881,3
103314,5
323638,1
338618,0
331454,3
238712,4
378211,0
60373,5
180204,1
3562,0
266991,3
284177,2
120436,0
304985,0
35793,3
226276,1
344571,1
332571,1
107927,1
215945,0
295008,3
119838,0
161822,1
216086,1
99870,1
133366,0
345461,1
224782,4
254149,1
142289,0
240970,0
77514,1
85261,0
155890,1
198580,1
260941,0
57523,0
119699,1
123582,4
400178,2
78342,1
209720,2
283914,2
395944,0
40312,4
188237,4
233868,3
137501,4
211108,0
206596,4
19143,1
409159,1
277509,3
73446,2
413286,2
367483,0
181240,3
19791,1
66947,0
400896,5
329372,0
412811,0
329496,4
415108,1
197988,4
248223,1
84271,1
199303,0
7070,2
45316,3
125406,4
200649,1
61427,4
356003,3
343947,0
183984,0
367805,1
296124,3
114359,3
92380,4
290154,1
405615,1
191890,4
191651,1
388013,0
141190,2
167073,4
202840,2
392768,1
239392,0
264947,2
165579,0
100123,1
246276,0
141712,1
254547,3
365453,0
405715,0
293235,0
34359,1
87370,4
355396,4
76940,4
23292,1
11192,4
229358,0
224327,0
47330,1
395542,1
316687,3
8697,2
164989,1
215303,1
128199,0
71908,1
175729,4
288751,0
4436,4
76536,0
93781,1
43561,4
336893,1
20971,0
73736,2
57230,2
219286,1
101127,5
17226,1
62384,3
274792,1
303889,4
278777,2
286510,1
347135,0
32391,0
164177,2
183778,3
200445,2
164508,4
233963,1
265816,2
396582,4
167478,0
12793,3
35784,3
340216,0
21749,0
162354,0
221141,1
377582,1
234164,1
338045,3
226519,0
219724,1
296604,0
125399,1
146486,2
147496,1
9414,1
31451,1
54479,0
186603,0
222901,3
389641,1
95806,1
394748,0
199143,1
65124,0
147739,5
249997,0
57103,1
52944,3
102270,0
267068,1
205050,1
272039,1
250820,0
175721,1
148980,0
127921,0
393815,0
332848,1
42177,2
80156,1
99443,1
342185,4
250738,1
410228,0
13525,4
9551,1
52909,4
35466,3
77772,1
273718,0
311123,4
16616,3
117940,3
577,1
21897,0
20383,0
364766,0
319064,2
78608,4
74355,1
156130,4
316564,0
337200,4
84417,0
74429,2
218733,4
205967,3
145032,1
57956,2
74007,0
270649,0
334859,4
338768,3
308615,3
32181,1
345062,1
119303,3
262513,1
279754,1
299511,5
151342,4
371827,0
409186,0
181032,2
157770,4
415762,4
177186,2
188818,4
184265,2
333481,5
2131,0
199521,0
182399,3
230545,1
76959,1
67414,2
150615,5
160309,0
224772,3
411077,1
370052,1
72336,3
280438,1
332379,4
213320,1
251934,0
198011,3
175984,1
400246,0
342072,1
415209,2
43722,1
72874,1
299820,4
133344,0
226726,5
66144,3
253692,0
238330,2
256731,3
45804,0
369323,1
389019,3
231312,1
268007,2
140831,3
105479,0
377464,1
143863,4
260733,1
330099,4
96889,1
111683,2
173785,1
105032,2
60455,3
287846,2
13976,0
41964,1
353469,2
30303,0
319243,1
122487,1
241972,3
59009,4
12185,1
149570,0
21403,3
122954,1
337929,5
127671,0
75015,1
175700,0
208096,3
70193,1
145924,1
258307,3
319556,2
196140,4
198598,0
397497,4
227738,0
375706,1
175999,3
226712,1
369265,4
301493,0
387189,5
37552,1
77185,4
197836,0
354424,1
23925,1
328170,3
46277,0
204062,1
319746,0
225288,0
69719,4
291951,4
195786,1
315127,5
279207,0
297253,1
98669,1
413196,2
33416,2
18825,1
314490,1
230230,0
268125,0
111612,1
365450,1
225290,4
247323,1
23328,0
288161,3
115783,0
114517,0
241102,1
130014,1
254303,4
106150,1
169534,1
37187,1
193110,1
143982,0
109159,0
266984,3
342821,1
408442,0
314694,0
238363,0
298684,1
144849,5
401711,1
291616,1
265604,0
186903,0
129824,0
393401,1
54905,1
47873,0
364711,0
20441,0
7645,1
348417,4
334721,1
6321,0
2075,4
54955,4
10468,0
404278,4
41709,5
153037,3
69284,1
332521,1
234704,3
252255,0
148018,3
386947,3
394361,2
115301,3
362285,3
346639,1
55159,2
313642,1
346666,1
58301,0
330619,4
319122,1
261523,3
322707,1
411302,1
94938,0
397727,3
264265,1
319179,1
319690,4
367383,1
14836,1
166934,0
158028,0
270150,2
232672,1
120623,1
374547,4
312878,2
129467,3
67004,2
51864,3
37631,2
319813,4
154932,4
172454,0
32973,0
281193,0
396726,5
108915,2
6163,4
344990,1
145440,3
255082,1
171536,1
238973,2
60326,0
184232,2
332074,0
212549,0
274703,0
32817,2
189005,1
220323,4
184774,1
242575,0
141383,4
78004,4
286108,3
24977,1
329427,3
300549,1
105631,1
280707,1
178666,3
47846,4
55794,3
281827,3
393118,0
301688,3
153311,1
177717,1
290005,0
209691,0
429,0
330626,1
74005,2
242413,3
112816,1
178772,1
269958,2
84108,5
287910,1
319309,3
49266,0
203076,1
158201,1
178728,0
286034,0
177878,1
120792,3
54508,0
359474,1
305249,0
205026,1
118770,2
370390,1
91526,1
15068,5
72841,1
185686,0
172238,1
280968,2
206952,0
177394,1
3266,2
49854,4
240601,5
194837,0
8571,0
370026,4
29972,1
400226,1
184501,1
213789,0
416148,2
70066,1
20223,2
340690,4
226387,3
146366,2
206695,3
61518,2
288223,1
182548,3
27579,1
323507,0
277068,0
162052,0
75969,1
399908,1
149260,2
200866,0
13942,1
205710,1
96069,5
263631,1
141525,4
37723,1
243171,0
223600,0
175889,1
311770,0
389644,1
81277,0
92333,0
116112,0
207053,1
21693,1
360581,2
235958,1
231650,3
209474,0
350909,3
46599,1
246418,4
392298,1
199100,0
409781,2
385403,1
216834,0
329787,4
351094,0
270626,1
183923,0
14186,0
88238,3
279907,2
312562,3
85448,1
